reactant-1,reactant-2,reagent-1,reagent-2,reagent-3,catalyst-1,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,solvent-6,solvent-7,reaction_time_s,reflux_value,conditions_are_dynamic_value,conversion_percent
Brc1ccc(-c2ccccc2)cn1,CC1(C)OB(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)OC1(C)C,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,41.8298225402832
CC(=O)NC(C)(C)[C@@H]1CC2(CCN(C(=O)OC(C)(C)C)CC2)c2cc(Cl)c(C)cc21,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,88.33522033691406
Ic1c[nH]c2ncccc12,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,0.0
CC(=O)NC(C)(C)[C@@H]1CC2(CCN(C(=O)OC(C)(C)C)CC2)c2cc(Cl)c(C)cc21,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
CN1C(=O)C[C@@](C)(c2sccc2Cl)N/C1=N/C(=O)OC(C)(C)C,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
Ic1c[nH]c2ncccc12,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
CCCc1nc2ccc(I)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(C)(C)C)cc1,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,3.0788564682006836
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,CC1(C)OB(c2cnc(-n3cccn3)nc2)OC1(C)C,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,3.1442203521728516
O=C(Nc1ccccc1N1CCNCC1)c1csc(Br)n1,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,3.9683687686920166
CC(=O)NC(C)(C)[C@@H]1CC2(CCN(C(=O)OC(C)(C)C)CC2)c2cc(Cl)c(C)cc21,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,85.8169937133789
CCCc1nc2ccc(I)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(C)(C)C)cc1,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,100.0
Ic1c[nH]c2ncccc12,CC1(C)OB(c2cccc(C3(NC(=O)OCc4ccccc4)CC3)c2)OC1(C)C,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,OB(O)c1cccnc1,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,34.34109115600586
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,CC1(C)OB(c2cnc(-n3cccn3)nc2)OC1(C)C,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,15.127020835876465
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,CC1(C)OB(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,29.872846603393555
O=C(NCc1ccc(F)cc1)c1nc(Br)c2cccnc2c1O,CC1(C)OB(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,CC1(C)OB(c2cnc(-n3cccn3)nc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,100.0
O=C(Nc1ccccc1N1CCNCC1)c1csc(Br)n1,CC1(C)OB(c2cccc(C3(NC(=O)OCc4ccccc4)CC3)c2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,2.5732667446136475
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,100.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C,O=C(NC1CCCC1)c1ccc(B(O)O)cc1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,45.86029815673828
COC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3cccc(Br)c3C2)CN1C(=O)OCc1ccccc1,CC1(C)OB(C2=CCCCC2)OC1(C)C,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,62.55253219604492
Ic1c[nH]c2ncccc12,OB(O)c1cccnc1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
COC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3cccc(Br)c3C2)CN1C(=O)OCc1ccccc1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,82.42938232421875
COC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3cccc(Br)c3C2)CN1C(=O)OCc1ccccc1,CC1(C)OB(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,84.8447265625
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,52.69831466674805
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,OB(O)c1cccnc1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
Ic1c[nH]c2ncccc12,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,36.67649459838867
CC(=O)NC(C)(C)[C@@H]1CC2(CCN(C(=O)OC(C)(C)C)CC2)c2cc(Cl)c(C)cc21,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,100.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,CC1(C)OB(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,53.89106369018555
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,53.84532165527344
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,CC1(C)OB(c2cccc(C3(NC(=O)OCc4ccccc4)CC3)c2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,5.237368106842041
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,32.432891845703125
Ic1c[nH]c2ncccc12,CC1(C)OB(c2cccc(C3(NC(=O)OCc4ccccc4)CC3)c2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,0.0
Brc1ccc(-c2ccccc2)cn1,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
COC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3cccc(Br)c3C2)CN1C(=O)OCc1ccccc1,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,83.60591888427734
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,84.61993408203125
O=C(Nc1ccccc1N1CCNCC1)c1csc(Br)n1,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,9.931953430175781
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,CC1(C)OB(c2cnc(-n3cccn3)nc2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,7.806792736053467
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,CC1(C)OB(c2cccc(C3(NC(=O)OCc4ccccc4)CC3)c2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,79.06281280517578
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C,CC1(C)OB(C2=CCCCC2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
CCCc1nc2ccc(I)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(C)(C)C)cc1,CC1(C)OB(c2ccc(-c3cnccn3)cc2)OC1(C)C,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,100.0
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,OB(O)c1cccnc1,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
O=C(NCc1ccc(F)cc1)c1nc(Br)c2cccnc2c1O,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,100.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,100.0
CN1C(=O)C[C@@](C)(c2sccc2Cl)N/C1=N/C(=O)OC(C)(C)C,CC1(C)OB(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
O=C(NCc1ccc(F)cc1)c1nc(Br)c2cccnc2c1O,CC1(C)OB(c2cnn(Cc3ccccc3)c2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,19.616243362426758
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,OB(O)c1cccnc1,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,7.257534027099609
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,CC1(C)OB(C2=CCCCC2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,5.0398969650268555
O=C1NCCc2[nH]c(-c3ccnc(Br)c3)cc21,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
COC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3cccc(Br)c3C2)CN1C(=O)OCc1ccccc1,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,100.0
CN1C(=O)C[C@@](C)(c2sccc2Cl)N/C1=N/C(=O)OC(C)(C)C,CC1(C)OB(C2=CCCCC2)OC1(C)C,,,,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1[PH](C1CCCCC1)(C1CCCCC1)[Pd]1([O]S(C)(=O)=O)[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,0.0
Ic1c[nH]c2ncccc12,CC1(C)OB(c2cnc(-n3cccn3)nc2)OC1(C)C,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
COC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3cccc(Br)c3C2)CN1C(=O)OCc1ccccc1,Cc1cc(O)ccc1B1OC(C)(C)C(C)(C)O1,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,70.32880401611328
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,,,,CN(C)c1ccc([PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)cc1,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,76.4079360961914
Ic1c[nH]c2ncccc12,CC1(C)OB(c2cccc(C3(NC(=O)OCc4ccccc4)CC3)c2)OC1(C)C,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C(C)(C)C)(C(C)(C)C)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,CS(C)=O,,,79200.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,OB(O)c1cccnc1,,,,CC(C)c1cc(C(C)C)c(-c2ccccc2[PH](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(C)(=O)=O)[NH]c3ccccc3-c3cccc[c]32)c(C(C)C)c1,CS(C)=O,O,CS(C)=O,CS(C)=O,O,,,79200.0,0.0,0.0,18.375303268432617
O=C(NCc1ccc(F)cc1)c1nc(Br)c2cccnc2c1O,O=C(NC1CCCC1)c1ccc(B(O)O)cc1,,,,CC(C)(C)[PH](C(C)(C)C)(C(C)(C)C)[Pd]1([Cl])[NH]c2ccccc2-c2cccc[c]21,CS(C)=O,O,CS(C)=O,CS(C)=O,CCC(C)(C)O,,,79200.0,0.0,0.0,0.0
