reactant-1,reactant-2,reagent-1,reagent-2,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,product,temperature_c,reaction_time_s,reflux_value,conditions_are_dynamic_value,yield_percent
Fc1ccccc1Br,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,120.0,86400.0,0.0,0.0,81.94000244140625
FC(F)(F)c1cncc(Br)c1,Cn1cnc(C#N)c1,CC(C)(C)C(=O)[O-].[K+],,FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cnc(C#N)c1-c1cncc(C(F)(F)F)c1,120.0,86400.0,0.0,0.0,63.869998931884766
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)(C)NS(=O)(=O)c1cncc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)c1,120.0,86400.0,0.0,0.0,90.12000274658203
CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,CP(c1ccccc1)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,120.0,86400.0,0.0,0.0,4.980000019073486
Brc1ccccc1-c1ccccc1,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1ccccc1-c1ccccc1,120.0,86400.0,0.0,0.0,0.0
CCOC(=O)c1cc(Br)cn1CC,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cncn2-c2ccc(C#N)cc2)cn1CC,120.0,86400.0,0.0,0.0,3.75
Brc1ccccc1-c1ccccc1,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,N#Cc1ccc(-n2cncc2-c2ccccc2-c2ccccc2)cc1,120.0,86400.0,0.0,0.0,3.5199999809265137
CC(=O)c1ccc(Br)s1,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,c1coc(P(c2ccco2)c2ccco2)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2C(F)F)s1,120.0,86400.0,0.0,0.0,46.4900016784668
CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,120.0,86400.0,0.0,0.0,4.659999847412109
Fc1ccccc1Br,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CP(C)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,O=[N+]([O-])c1ccc(-n2c(-c3ccccc3F)cnc2-c2ccccc2)cc1,120.0,86400.0,0.0,0.0,7.659999847412109
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)(C)NS(=O)(=O)c1cncc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)c1,120.0,86400.0,0.0,0.0,78.04000091552734
FC(F)(F)c1cncc(Br)c1,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,N#Cc1ccc(-n2cncc2-c2cncc(C(F)(F)F)c2)cc1,120.0,86400.0,0.0,0.0,34.11000061035156
Brc1ccccc1-c1ccccc1,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,O=[N+]([O-])c1ccc(-n2c(-c3ccccc3-c3ccccc3)cnc2-c2ccccc2)cc1,120.0,86400.0,0.0,0.0,1.7799999713897705
Fc1ccccc1Br,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,120.0,86400.0,0.0,0.0,85.33999633789062
CCOC(=O)c1cc(Br)cn1CC,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(C(C)C)n2C)cn1CC,120.0,86400.0,0.0,0.0,25.639999389648438
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cn1cnc(C#N)c1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cnc(C#N)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,71.58999633789062
CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,120.0,86400.0,0.0,0.0,1.5399999618530273
Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,120.0,86400.0,0.0,0.0,1.600000023841858
Brc1ccccc1-c1ccccc1,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1ccccc1-c1ccccc1,120.0,86400.0,0.0,0.0,0.5
CCOC(=O)c1cc(Br)cn1CC,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,120.0,86400.0,0.0,0.0,26.079999923706055
Brc1ccc2occc2c1,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,N#Cc1ccc(-n2cncc2-c2ccc3occc3c2)cc1,120.0,86400.0,0.0,0.0,67.63999938964844
CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,120.0,86400.0,0.0,0.0,3.3499999046325684
CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,120.0,86400.0,0.0,0.0,5.449999809265137
Brc1ccc2occc2c1,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1ccc2occc2c1,120.0,86400.0,0.0,0.0,6.829999923706055
CCOC(=O)c1cc(Br)cn1CC,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(C(C)C)n2C)cn1CC,120.0,86400.0,0.0,0.0,7.510000228881836
Fc1ccccc1Br,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1ccccc1F,120.0,86400.0,0.0,0.0,58.400001525878906
FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,120.0,86400.0,0.0,0.0,93.16999816894531
Brc1ccc2c(ccn2Cc2ccccc2)c1,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)c1ncc(-c2ccc3c(ccn3Cc3ccccc3)c2)n1C,120.0,86400.0,0.0,0.0,72.3499984741211
Fc1ccccc1Br,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,120.0,86400.0,0.0,0.0,14.210000038146973
Brc1ccccc1-c1ccccc1,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1-c1ccccc1,120.0,86400.0,0.0,0.0,0.0
Brc1ccc2c(ccn2Cc2ccccc2)c1,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,N#Cc1ccc(-n2cncc2-c2ccc3c(ccn3Cc3ccccc3)c2)cc1,120.0,86400.0,0.0,0.0,56.189998626708984
CC(=O)c1ccc(Br)s1,Cn1cnc(C#N)c1,CC(C)(C)C(=O)[O-].[K+],,CP(c1ccccc1)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)c1ccc(-c2c(C#N)ncn2C)s1,120.0,86400.0,0.0,0.0,60.970001220703125
FC(F)(F)c1cncc(Br)c1,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,O=[N+]([O-])c1ccc(-n2c(-c3cncc(C(F)(F)F)c3)cnc2-c2ccccc2)cc1,120.0,86400.0,0.0,0.0,80.73999786376953
Brc1ccc2occc2c1,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)c1ncc(-c2ccc3occc3c2)n1C,120.0,86400.0,0.0,0.0,45.2599983215332
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,5.980000019073486
CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CP(C)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,120.0,86400.0,0.0,0.0,0.03999999910593033
Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)(C)C(=O)[O-].[K+],,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)n1cncc1-c1ccccc1F,120.0,86400.0,0.0,0.0,1.8700000047683716
FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,120.0,86400.0,0.0,0.0,90.86000061035156
CCOC(=O)c1cc(Br)cn1CC,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,CP(c1ccccc1)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(C(C)C)n2C)cn1CC,120.0,86400.0,0.0,0.0,3.4700000286102295
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,CC(C)n1ccnc1,CC(C)(C)C(=O)[O-].[K+],,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)n1cncc1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,10.34000015258789
FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,120.0,86400.0,0.0,0.0,13.90999984741211
Brc1ccc2c(ccn2Cc2ccccc2)c1,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,CP(C)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)c1ncc(-c2ccc3c(ccn3Cc3ccccc3)c2)n1C,120.0,86400.0,0.0,0.0,18.059999465942383
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CP(C)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)(C)NS(=O)(=O)c1cncc(-c2cncn2-c2ccc(C#N)cc2)c1,120.0,86400.0,0.0,0.0,30.65999984741211
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,20.81999969482422
Fc1ccccc1Br,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1ccccc1F,120.0,86400.0,0.0,0.0,55.119998931884766
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,55.79999923706055
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)(C)NS(=O)(=O)c1cncc(-c2cncn2-c2ccc(C#N)cc2)c1,120.0,86400.0,0.0,0.0,43.16999816894531
FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)C(=O)[O-].[K+],,CP(c1ccccc1)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,120.0,86400.0,0.0,0.0,93.5199966430664
Brc1ccccc1-c1ccccc1,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,CP(c1ccccc1)c1ccccc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,O=[N+]([O-])c1ccc(-n2c(-c3ccccc3-c3ccccc3)cnc2-c2ccccc2)cc1,120.0,86400.0,0.0,0.0,0.0
Brc1ccc2c(ccn2Cc2ccccc2)c1,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,O=[N+]([O-])c1ccc(-n2c(-c3ccc4c(ccn4Cc4ccccc4)c3)cnc2-c2ccccc2)cc1,120.0,86400.0,0.0,0.0,50.22999954223633
FC(F)(F)c1cncc(Br)c1,Cn1cnc(C#N)c1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cnc(C#N)c1-c1cncc(C(F)(F)F)c1,120.0,86400.0,0.0,0.0,72.26000213623047
Brc1ccccc1-c1ccccc1,Cn1cnc(C#N)c1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(P(c2ccccc2)c2ccccc2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cnc(C#N)c1-c1ccccc1-c1ccccc1,120.0,86400.0,0.0,0.0,34.310001373291016
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,CC(C)n1ccnc1,CC(C)(C)C(=O)[O-].[K+],,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CC(C)n1cncc1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,31.950000762939453
Brc1ccccc1-c1ccccc1,Cn1cnc(C#N)c1,CC(C)(C)C(=O)[O-].[K+],,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cnc(C#N)c1-c1ccccc1-c1ccccc1,120.0,86400.0,0.0,0.0,21.579999923706055
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,CC(C)(C)C(=O)[O-].[K+],,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,120.0,86400.0,0.0,0.0,2.7899999618530273
CCOC(=O)c1cc(Br)cn1CC,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(C)(C)C(=O)[O-].[K+],,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,120.0,86400.0,0.0,0.0,4.53000020980835
Brc1ccc2occc2c1,Cn1ccnc1,CC(C)(C)C(=O)[O-].[K+],,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,Cn1cncc1-c1ccc2occc2c1,120.0,86400.0,0.0,0.0,67.55999755859375
CCOC(=O)c1cc(Br)cn1CC,CC(C)c1nccn1C,CC(C)(C)C(=O)[O-].[K+],,c1coc(P(c2ccco2)c2ccco2)c1,C=C[CH2][Pd][Cl].C=C[CH2][Pd][Cl],CC(=O)N(C)C,CC(=O)N(C)C,CC(=O)N(C)C,CCOC(=O)c1cc(-c2cnc(C(C)C)n2C)cn1CC,120.0,86400.0,0.0,0.0,8.109999656677246
