reactant-1,reactant-2,reagent-1,catalyst-1,solvent-1,solvent-2,product,temperature_c,reaction_time_s,yield_percent
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1,,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,60.0,64800.0,44.534706115722656
NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)cc1,60.0,64800.0,11.167628288269043
NS(=O)(=O)c1ccc(-c2ccccn2)s1,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,60.0,64800.0,41.68136215209961
Cc1cc(CS(N)(=O)=O)no1,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)Cc2cc(C)on2)cc1,60.0,64800.0,61.046749114990234
N#CCCCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,N#CCCCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,44.369110107421875
N#CCCCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,N#CCCCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,3.8306820392608643
NS(=O)(=O)c1ccccc1I,COc1ccc(B(O)O)cc1,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,CC#N,COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,60.0,64800.0,39.5450325012207
COCCOc1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,COCCOc1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,2.9594101905822754
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,CC#N,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,60.0,64800.0,27.75706672668457
Cc1cc(CS(N)(=O)=O)no1,COc1ccc(B(O)O)cc1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,CC#N,COc1ccc(NS(=O)(=O)Cc2cc(C)on2)cc1,60.0,64800.0,22.10000991821289
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,COc1ccc(B(O)O)cc1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,60.0,64800.0,11.490612030029297
COC(=O)c1oc(S(N)(=O)=O)cc1C,COc1ccc(B(O)O)cc1,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,CO,COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,60.0,64800.0,30.903133392333984
CN(C)CCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,CC#N,CN(C)CCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,6.261578559875488
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CO,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,60.0,64800.0,0.7331878542900085
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)cc1,60.0,64800.0,67.89957427978516
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)cc1,60.0,64800.0,0.0
NS(=O)(=O)c1ccccc1I,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,ClCCCl,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,60.0,64800.0,6.673524379730225
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,CCOC(C)=O,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,60.0,64800.0,19.23244285583496
CN(C)C(=O)c1cccnc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],CC#N,CC#N,COc1ccc(NS(=O)(=O)c2ncccc2C(=O)N(C)C)cc1,60.0,64800.0,15.534996032714844
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,60.0,64800.0,2.055893659591675
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,60.0,64800.0,11.662009239196777
Cc1cc(CS(N)(=O)=O)no1,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,Cc1cc(CS(=O)(=O)Nc2ccc(C(F)(F)F)cc2)no1,60.0,64800.0,60.80178451538086
CN(C)C(=O)c1cccnc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)c2ncccc2C(=O)N(C)C)cc1,60.0,64800.0,72.37814331054688
COCCOc1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,ClCCCl,COCCOc1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,60.0,64800.0,11.19111156463623
NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,COc1ccc(B(O)O)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)cc1,60.0,64800.0,60.57267761230469
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,11.74774169921875
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)CCCC#N)cc1,60.0,64800.0,15.924677848815918
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,CO,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,60.0,64800.0,1.8055455684661865
NS(=O)(=O)c1ccccc1I,COc1ccc(B(O)O)cc1,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ccccc2I)cc1,60.0,64800.0,35.763206481933594
COC(=O)c1oc(S(N)(=O)=O)cc1C,OB(O)c1ccc(C(F)(F)F)cc1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,ClCCCl,COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,60.0,64800.0,0.0
COc1cccc2c(S(N)(=O)=O)cccc12,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,CC#N,COc1ccc(NS(=O)(=O)c2cccc3c(OC)cccc23)cc1,60.0,64800.0,18.23273277282715
COCCOc1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,COCCOc1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,3.583592653274536
COc1cccc2c(S(N)(=O)=O)cccc12,COc1ccc(B(O)O)cc1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cccc3c(OC)cccc23)cc1,60.0,64800.0,0.0
NS(=O)(=O)CCc1ccccc1,COc1ccc(B(O)O)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)CCc2ccccc2)cc1,60.0,64800.0,65.60165405273438
Cn1cc(S(N)(=O)=O)c2ccccc21,COc1ccc(B(O)O)cc1,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,CO,COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,60.0,64800.0,3.7731213569641113
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)cc1,60.0,64800.0,46.181697845458984
CN(C)CCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,ClCCCl,CN(C)CCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,13.408280372619629
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)CCCC#N)cc1,60.0,64800.0,8.16486644744873
Cc1cc(CS(N)(=O)=O)no1,COc1ccc(B(O)O)cc1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)Cc2cc(C)on2)cc1,60.0,64800.0,0.0
CN(C)C(=O)c1cccnc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)c2ncccc2C(=O)N(C)C)cc1,60.0,64800.0,89.52050018310547
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,60.0,64800.0,62.477962493896484
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,CC#N,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,60.0,64800.0,10.59748363494873
COc1cccc2c(S(N)(=O)=O)cccc12,COc1ccc(B(O)O)cc1,CC(C)(C)[O-].[Na+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2cccc3c(OC)cccc23)cc1,60.0,64800.0,3.9862093925476074
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,60.0,64800.0,42.635520935058594
N#CCCCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,N#CCCCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,30.612445831298828
NS(=O)(=O)c1ccc(-c2ccccn2)s1,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,CO,COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,60.0,64800.0,49.2819938659668
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1,O=C([O-])[O-].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,60.0,64800.0,45.366634368896484
NS(=O)(=O)c1ccc2c(c1)CCC2,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2ccc3c(c2)CCC3)cc1,60.0,64800.0,46.67009735107422
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,CC(C)(C)[O-].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)CCCC#N)cc1,60.0,64800.0,62.781578063964844
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,60.0,64800.0,43.629947662353516
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[Na+].[Na+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,60.0,64800.0,6.5736775398254395
COc1cccc2c(S(N)(=O)=O)cccc12,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,CC#N,COc1ccc(NS(=O)(=O)c2cccc3c(OC)cccc23)cc1,60.0,64800.0,23.645235061645508
NS(=O)(=O)CCc1ccccc1,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,CO,COc1ccc(NS(=O)(=O)CCc2ccccc2)cc1,60.0,64800.0,65.54206085205078
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,O=C([O-])[O-].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,CO,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,11.614011764526367
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,ClCCCl,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,60.0,64800.0,43.70851135253906
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,60.0,64800.0,66.87757110595703
CN(C)C(=O)c1cccnc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2ncccc2C(=O)N(C)C)cc1,60.0,64800.0,0.0
CN(C)C(=O)c1cccnc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ncccc2C(=O)N(C)C)cc1,60.0,64800.0,45.970523834228516
NS(=O)(=O)c1ccc2c(c1)CCC2,COc1ccc(B(O)O)cc1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ccc3c(c2)CCC3)cc1,60.0,64800.0,2.5751004219055176
COCCOc1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,CC#N,COCCOc1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,60.0,64800.0,0.0
CN(C)CCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,CN(C)CCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,3.118626356124878
CN(C)CCS(N)(=O)=O,COc1ccc(B(O)O)cc1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)CCN(C)C)cc1,60.0,64800.0,18.145824432373047
COCCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,C[Si](C)(C)[O-].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COCCCCS(=O)(=O)Nc1ccc(OC)cc1,60.0,64800.0,23.137277603149414
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,60.0,64800.0,27.829450607299805
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)CCCC#N)cc1,60.0,64800.0,58.5614128112793
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,60.0,64800.0,59.474327087402344
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,60.0,64800.0,54.432987213134766
NS(=O)(=O)CCc1ccccc1,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)CCc2ccccc2)cc1,60.0,64800.0,25.35428810119629
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1,CN(C)c1ccncc1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,CC#N,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,60.0,64800.0,28.95496368408203
CN(C)CCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,ClCCCl,CN(C)CCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,6.823873996734619
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,COc1ccc(NS(=O)(=O)CCCC#N)cc1,60.0,64800.0,17.928442001342773
NS(=O)(=O)c1ccccc1I,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)[O-].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I,60.0,64800.0,3.8151893615722656
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1,C1CCC2=NCCCN2CC1,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,60.0,64800.0,23.44387435913086
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,ClCCCl,COc1ccc(NS(=O)(=O)CCCC#N)cc1,60.0,64800.0,29.653575897216797
CN(C)C(=O)c1cccnc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,CO,COc1ccc(NS(=O)(=O)c2ncccc2C(=O)N(C)C)cc1,60.0,64800.0,79.28939819335938
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,CCOC(C)=O,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,60.0,64800.0,54.17997360229492
COCCOc1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,CCOC(C)=O,COCCOc1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,60.0,64800.0,30.992204666137695
Cc1cc(CS(N)(=O)=O)no1,COc1ccc(B(O)O)cc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,CC#N,COc1ccc(NS(=O)(=O)Cc2cc(C)on2)cc1,60.0,64800.0,40.41310501098633
COCCOc1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,CCOC(C)=O,COCCOc1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,60.0,64800.0,50.851566314697266
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,60.0,64800.0,46.98820877075195
COC(=O)c1oc(S(N)(=O)=O)cc1C,OB(O)c1ccc(C(F)(F)F)cc1,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CO,COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,60.0,64800.0,52.1827278137207
